Culture:,en-US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/3/20,2:28:01 AM,1.32E+17,8:28:40,,6.334,26.66,35715,1013.25,35,27.91,,6.9886,26.1,7427,1013.25,35,25.3,,6.3571,26.63,43063,1013.25,35,27.91,,6.3202,26.68,33528,1013.25,35,27.91,,27.91
11/3/20,2:28:31 AM,1.32E+17,8:29:10,,6.3401,26.65,35710,1013.25,35,27.91,,6.9682,26.13,7425,1013.25,35,25.3,,6.351,26.64,43060,1013.25,35,27.91,,6.3323,26.66,33521,1013.25,35,27.91,,27.91
11/3/20,2:29:01 AM,1.32E+17,8:29:40,,6.3401,26.65,35706,1013.25,35,27.91,,6.9614,26.14,7426,1013.25,35,25.3,,6.3571,26.63,43055,1013.25,35,27.91,,6.3323,26.66,33518,1013.25,35,27.91,,27.91
11/3/20,2:29:31 AM,1.32E+17,8:30:10,,6.3484,26.64,35707,1013.25,35,27.9,,6.9954,26.09,7425,1013.25,35,25.3,,6.3593,26.63,43051,1013.25,35,27.9,,6.3285,26.67,33513,1013.25,35,27.9,,27.9
11/3/20,2:30:01 AM,1.32E+17,8:30:40,,6.3484,26.64,35710,1013.25,35,27.9,,6.9614,26.14,7427,1013.25,35,25.3,,6.3532,26.64,43053,1013.25,35,27.9,,6.3406,26.65,33512,1013.25,35,27.9,,27.9
11/3/20,2:30:31 AM,1.32E+17,8:31:10,,6.3506,26.64,35710,1013.25,35,27.89,,6.9682,26.13,7426,1013.25,35,25.3,,6.3616,26.63,43059,1013.25,35,27.89,,6.3367,26.66,33506,1013.25,35,27.89,,27.89
11/3/20,2:31:01 AM,1.32E+17,8:31:40,,6.3385,26.66,35702,1013.25,35,27.89,,7.0022,26.08,7422,1013.25,35,25.3,,6.3677,26.62,43057,1013.25,35,27.89,,6.3489,26.64,33508,1013.25,35,27.89,,27.89
11/3/20,2:31:31 AM,1.32E+17,8:32:10,,6.3529,26.64,35712,1013.25,35,27.88,,6.9886,26.1,7419,1013.25,35,25.3,,6.3638,26.63,43063,1013.25,35,27.88,,6.345,26.65,33507,1013.25,35,27.88,,27.88
11/3/20,2:32:01 AM,1.32E+17,8:32:40,,6.3407,26.66,35710,1013.25,35,27.88,,6.9886,26.1,7422,1013.25,35,25.3,,6.3638,26.63,43054,1013.25,35,27.88,,6.3329,26.67,33508,1013.25,35,27.88,,27.88
11/3/20,2:32:31 AM,1.32E+17,8:33:10,,6.3468,26.65,35711,1013.25,35,27.88,,6.9954,26.09,7428,1013.25,35,25.3,,6.3699,26.62,43061,1013.25,35,27.88,,6.3389,26.66,33510,1013.25,35,27.88,,27.88
11/3/20,2:33:01 AM,1.32E+17,8:33:40,,6.3612,26.63,35709,1013.25,35,27.87,,6.9886,26.1,7423,1013.25,35,25.3,,6.366,26.63,43060,1013.25,35,27.87,,6.3411,26.66,33511,1013.25,35,27.87,,27.87
11/3/20,2:33:31 AM,1.32E+17,8:34:10,,6.3468,26.65,35716,1013.25,35,27.88,,6.9886,26.1,7423,1013.25,35,25.3,,6.3577,26.64,43049,1013.25,35,27.88,,6.3389,26.66,33511,1013.25,35,27.88,,27.88
11/3/20,2:34:01 AM,1.32E+17,8:34:40,,6.3385,26.66,35719,1013.25,35,27.89,,6.9682,26.13,7428,1013.25,35,25.3,,6.3616,26.63,43054,1013.25,35,27.89,,6.3307,26.67,33511,1013.25,35,27.89,,27.89
11/3/20,2:34:31 AM,1.32E+17,8:35:10,,6.3513,26.65,35722,1013.25,35,27.86,,7.0022,26.08,7423,1013.25,35,25.3,,6.3682,26.63,43059,1013.25,35,27.86,,6.3434,26.66,33515,1013.25,35,27.86,,27.86
11/3/20,2:35:01 AM,1.32E+17,8:35:40,,6.3452,26.66,35728,1013.25,35,27.86,,6.9818,26.11,7421,1013.25,35,25.3,,6.3621,26.64,43056,1013.25,35,27.86,,6.3373,26.67,33509,1013.25,35,27.86,,27.86
11/3/20,2:35:31 AM,1.32E+17,8:36:10,,6.3452,26.66,35732,1013.25,35,27.86,,6.9954,26.09,7427,1013.25,35,25.3,,6.3621,26.64,43060,1013.25,35,27.86,,6.3373,26.67,33515,1013.25,35,27.86,,27.86
11/3/20,2:36:01 AM,1.32E+17,8:36:40,,6.3452,26.66,35727,1013.25,35,27.86,,6.9886,26.1,7427,1013.25,35,25.3,,6.3682,26.63,43062,1013.25,35,27.86,,6.3434,26.66,33515,1013.25,35,27.86,,27.86
11/3/20,2:36:31 AM,1.32E+17,8:37:10,,6.3391,26.67,35744,1013.25,35,27.86,,6.975,26.12,7427,1013.25,35,25.3,,6.3682,26.63,43062,1013.25,35,27.86,,6.3434,26.66,33514,1013.25,35,27.86,,27.86
11/3/20,2:37:01 AM,1.32E+17,8:37:40,,6.3413,26.67,35738,1013.25,35,27.85,,6.9818,26.11,7429,1013.25,35,25.3,,6.3644,26.64,43064,1013.25,35,27.85,,6.3516,26.65,33513,1013.25,35,27.85,,27.85
11/3/20,2:37:31 AM,1.32E+17,8:38:10,,6.3413,26.67,35739,1013.25,35,27.85,,6.9682,26.13,7421,1013.25,35,25.3,,6.3705,26.63,43066,1013.25,35,27.85,,6.3516,26.65,33519,1013.25,35,27.85,,27.85
11/3/20,2:38:01 AM,1.32E+17,8:38:40,,6.3458,26.67,35743,1013.25,35,27.83,,6.9818,26.11,7431,1013.25,35,25.3,,6.3688,26.64,43059,1013.25,35,27.83,,6.3439,26.67,33514,1013.25,35,27.83,,27.83
11/3/20,2:38:31 AM,1.32E+17,8:39:10,,6.3474,26.66,35741,1013.25,35,27.85,,6.9886,26.1,7428,1013.25,35,25.3,,6.3705,26.63,43062,1013.25,35,27.85,,6.3456,26.66,33515,1013.25,35,27.85,,27.85
11/3/20,2:39:01 AM,1.32E+17,8:39:40,,6.3535,26.65,35733,1013.25,35,27.85,,6.975,26.12,7427,1013.25,35,25.3,,6.3644,26.64,43064,1013.25,35,27.85,,6.3395,26.67,33519,1013.25,35,27.85,,27.85
11/3/20,2:39:31 AM,1.32E+17,8:40:10,,6.3496,26.66,35726,1013.25,35,27.84,,6.9682,26.13,7425,1013.25,35,25.3,,6.3727,26.63,43065,1013.25,35,27.84,,6.3478,26.66,33521,1013.25,35,27.84,,27.84
11/3/20,2:40:01 AM,1.32E+17,8:40:40,,6.3596,26.64,35702,1013.25,35,27.85,,6.9682,26.13,7425,1013.25,35,25.3,,6.3644,26.64,43063,1013.25,35,27.85,,6.3395,26.67,33513,1013.25,35,27.85,,27.85
11/3/20,2:40:31 AM,1.32E+17,8:41:10,,6.3618,26.64,35673,1013.25,35,27.84,,7.0022,26.08,7432,1013.25,35,25.3,,6.3727,26.63,43055,1013.25,35,27.84,,6.3417,26.67,33521,1013.25,35,27.84,,27.84
11/3/20,2:41:01 AM,1.32E+17,8:41:40,,6.3657,26.63,35676,1013.25,35,27.85,,6.9614,26.14,7433,1013.25,35,25.3,,6.3766,26.62,43060,1013.25,35,27.85,,6.3456,26.66,33523,1013.25,35,27.85,,27.85
11/3/20,2:41:31 AM,1.32E+17,8:42:10,,6.3673,26.62,35693,1013.25,35,27.87,,6.9886,26.1,7430,1013.25,35,25.3,,6.3721,26.62,43058,1013.25,35,27.87,,6.3351,26.67,33521,1013.25,35,27.87,,27.87
11/3/20,2:42:01 AM,1.32E+17,8:42:40,,6.3551,26.64,35710,1013.25,35,27.87,,6.9547,26.15,7430,1013.25,35,25.3,,6.366,26.63,43056,1013.25,35,27.87,,6.329,26.68,33523,1013.25,35,27.87,,27.87
11/3/20,2:42:31 AM,1.32E+17,8:43:10,,6.3429,26.66,35721,1013.25,35,27.87,,6.9818,26.11,7427,1013.25,35,25.3,,6.3599,26.64,43053,1013.25,35,27.87,,6.3411,26.66,33523,1013.25,35,27.87,,27.87
11/3/20,2:43:01 AM,1.32E+17,8:43:40,,6.3407,26.66,35724,1013.25,35,27.88,,6.9614,26.14,7429,1013.25,35,25.3,,6.3638,26.63,43058,1013.25,35,27.88,,6.3329,26.67,33518,1013.25,35,27.88,,27.88
11/3/20,2:43:31 AM,1.32E+17,8:44:10,,6.3439,26.64,35716,1013.25,35,27.92,,6.9412,26.17,7430,1013.25,35,25.3,,6.3488,26.64,43052,1013.25,35,27.92,,6.3301,26.66,33509,1013.25,35,27.92,,27.92
11/3/20,2:44:01 AM,1.32E+17,8:44:40,,6.3423,26.65,35722,1013.25,35,27.9,,6.9682,26.13,7423,1013.25,35,25.3,,6.3593,26.63,43041,1013.25,35,27.9,,6.3406,26.65,33512,1013.25,35,27.9,,27.9
11/3/20,2:44:31 AM,1.32E+17,8:45:10,,6.3362,26.66,35714,1013.25,35,27.9,,6.9614,26.14,7428,1013.25,35,25.3,,6.3593,26.63,43038,1013.25,35,27.9,,6.3345,26.66,33513,1013.25,35,27.9,,27.9
11/3/20,2:45:01 AM,1.32E+17,8:45:40,,6.3378,26.65,35713,1013.25,35,27.92,,6.9547,26.15,7434,1013.25,35,25.3,,6.361,26.62,43037,1013.25,35,27.92,,6.3301,26.66,33497,1013.25,35,27.92,,27.92
11/3/20,2:45:31 AM,1.32E+17,8:46:10,,6.35,26.63,35703,1013.25,35,27.92,,6.975,26.12,7431,1013.25,35,25.3,,6.361,26.62,43035,1013.25,35,27.92,,6.3362,26.65,33494,1013.25,35,27.92,,27.92
11/3/20,2:46:01 AM,1.32E+17,8:46:40,,6.3356,26.65,35707,1013.25,35,27.93,,6.975,26.12,7427,1013.25,35,25.3,,6.3527,26.63,43033,1013.25,35,27.93,,6.3279,26.66,33501,1013.25,35,27.93,,27.93
11/3/20,2:46:31 AM,1.32E+17,8:47:10,,6.3356,26.65,35702,1013.25,35,27.93,,6.975,26.12,7426,1013.25,35,25.3,,6.3588,26.62,43032,1013.25,35,27.93,,6.3401,26.64,33499,1013.25,35,27.93,,27.93
11/3/20,2:47:01 AM,1.32E+17,8:47:40,,6.3417,26.64,35692,1013.25,35,27.93,,6.9614,26.14,7429,1013.25,35,25.3,,6.3588,26.62,43021,1013.25,35,27.93,,6.3279,26.66,33496,1013.25,35,27.93,,27.93
11/3/20,2:47:31 AM,1.32E+17,8:48:10,,6.3456,26.63,35680,1013.25,35,27.94,,6.9614,26.14,7428,1013.25,35,25.3,,6.3566,26.62,43014,1013.25,35,27.94,,6.3318,26.65,33496,1013.25,35,27.94,,27.94
11/3/20,2:48:01 AM,1.32E+17,8:48:40,,6.3417,26.64,35681,1013.25,35,27.93,,7.0158,26.06,7427,1013.25,35,25.3,,6.3588,26.62,43015,1013.25,35,27.93,,6.334,26.65,33492,1013.25,35,27.93,,27.93
11/3/20,2:48:31 AM,1.32E+17,8:49:10,,6.3439,26.64,35679,1013.25,35,27.92,,6.9954,26.09,7425,1013.25,35,25.3,,6.3671,26.61,43019,1013.25,35,27.92,,6.3423,26.64,33488,1013.25,35,27.92,,27.92
11/3/20,2:49:01 AM,1.32E+17,8:49:40,,6.3417,26.64,35690,1013.25,35,27.93,,6.975,26.12,7430,1013.25,35,25.3,,6.3649,26.61,43018,1013.25,35,27.93,,6.3401,26.64,33486,1013.25,35,27.93,,27.93
11/3/20,2:49:31 AM,1.32E+17,8:50:10,,6.3523,26.63,35692,1013.25,35,27.91,,6.9886,26.1,7429,1013.25,35,25.3,,6.3693,26.61,43007,1013.25,35,27.91,,6.3384,26.65,33487,1013.25,35,27.91,,27.91
11/3/20,2:50:01 AM,1.32E+17,8:50:40,,6.3439,26.64,35681,1013.25,35,27.92,,6.9886,26.1,7423,1013.25,35,25.3,,6.3671,26.61,43002,1013.25,35,27.92,,6.3301,26.66,33488,1013.25,35,27.92,,27.92
11/3/20,2:50:31 AM,1.32E+17,8:51:10,,6.3378,26.65,35690,1013.25,35,27.92,,6.9886,26.1,7426,1013.25,35,25.3,,6.361,26.62,43003,1013.25,35,27.92,,6.3423,26.64,33486,1013.25,35,27.92,,27.92
11/3/20,2:51:01 AM,1.32E+17,8:51:40,,6.3523,26.63,35687,1013.25,35,27.91,,6.975,26.12,7424,1013.25,35,25.3,,6.3755,26.6,43014,1013.25,35,27.91,,6.3384,26.65,33480,1013.25,35,27.91,,27.91
11/3/20,2:51:31 AM,1.32E+17,8:52:10,,6.3523,26.63,35682,1013.25,35,27.91,,6.9818,26.11,7428,1013.25,35,25.3,,6.3693,26.61,43018,1013.25,35,27.91,,6.3445,26.64,33491,1013.25,35,27.91,,27.91
11/3/20,2:52:01 AM,1.32E+17,8:52:40,,6.3401,26.65,35688,1013.25,35,27.91,,6.9682,26.13,7426,1013.25,35,25.3,,6.3693,26.61,43009,1013.25,35,27.91,,6.3384,26.65,33480,1013.25,35,27.91,,27.91
11/3/20,2:52:31 AM,1.32E+17,8:53:10,,6.3462,26.64,35680,1013.25,35,27.91,,6.9886,26.1,7424,1013.25,35,25.3,,6.3632,26.62,43005,1013.25,35,27.91,,6.3445,26.64,33480,1013.25,35,27.91,,27.91
11/3/20,2:53:01 AM,1.32E+17,8:53:40,,6.3584,26.62,35686,1013.25,35,27.91,,6.9954,26.09,7423,1013.25,35,25.3,,6.3632,26.62,43007,1013.25,35,27.91,,6.3445,26.64,33481,1013.25,35,27.91,,27.91
11/3/20,2:53:32 AM,1.32E+17,8:54:10,,6.3545,26.63,35693,1013.25,35,27.9,,6.9954,26.09,7421,1013.25,35,25.3,,6.3777,26.6,43019,1013.25,35,27.9,,6.3406,26.65,33485,1013.25,35,27.9,,27.9
11/3/20,2:54:01 AM,1.32E+17,8:54:40,,6.3423,26.65,35685,1013.25,35,27.9,,6.9954,26.09,7428,1013.25,35,25.3,,6.3716,26.61,43021,1013.25,35,27.9,,6.3467,26.64,33486,1013.25,35,27.9,,27.9
11/3/20,2:54:31 AM,1.32E+17,8:55:10,,6.3567,26.63,35686,1013.25,35,27.89,,7.009,26.07,7424,1013.25,35,25.3,,6.3738,26.61,43022,1013.25,35,27.89,,6.355,26.63,33482,1013.25,35,27.89,,27.89
11/3/20,2:55:01 AM,1.32E+17,8:55:40,,6.359,26.63,35682,1013.25,35,27.88,,6.975,26.12,7421,1013.25,35,25.3,,6.3699,26.62,43013,1013.25,35,27.88,,6.345,26.65,33486,1013.25,35,27.88,,27.88
11/3/20,2:55:32 AM,1.32E+17,8:56:10,,6.3567,26.63,35686,1013.25,35,27.89,,6.9886,26.1,7418,1013.25,35,25.3,,6.3738,26.61,43014,1013.25,35,27.89,,6.3489,26.64,33489,1013.25,35,27.89,,27.89
11/3/20,2:56:01 AM,1.32E+17,8:56:40,,6.3468,26.65,35683,1013.25,35,27.88,,6.9886,26.1,7426,1013.25,35,25.3,,6.3699,26.62,43018,1013.25,35,27.88,,6.345,26.65,33488,1013.25,35,27.88,,27.88
11/3/20,2:56:31 AM,1.32E+17,8:57:10,,6.3529,26.64,35694,1013.25,35,27.88,,6.9886,26.1,7425,1013.25,35,25.3,,6.3699,26.62,43013,1013.25,35,27.88,,6.3389,26.66,33487,1013.25,35,27.88,,27.88
11/3/20,2:57:01 AM,1.32E+17,8:57:40,,6.3551,26.64,35687,1013.25,35,27.87,,6.9682,26.13,7423,1013.25,35,25.3,,6.3782,26.61,43017,1013.25,35,27.87,,6.3472,26.65,33488,1013.25,35,27.87,,27.87
11/3/20,2:57:31 AM,1.32E+17,8:58:10,,6.3612,26.63,35687,1013.25,35,27.87,,7.0158,26.06,7421,1013.25,35,25.3,,6.3782,26.61,43017,1013.25,35,27.87,,6.3533,26.64,33491,1013.25,35,27.87,,27.87
11/3/20,2:58:02 AM,1.32E+17,8:58:40,,6.3468,26.65,35689,1013.25,35,27.88,,6.9954,26.09,7422,1013.25,35,25.3,,6.3699,26.62,43017,1013.25,35,27.88,,6.3511,26.64,33487,1013.25,35,27.88,,27.88
11/3/20,2:58:32 AM,1.32E+17,8:59:10,,6.3574,26.64,35689,1013.25,35,27.86,,7.009,26.07,7418,1013.25,35,25.3,,6.3866,26.6,43009,1013.25,35,27.86,,6.3555,26.64,33490,1013.25,35,27.86,,27.86
11/3/20,2:59:02 AM,1.32E+17,8:59:40,,6.3596,26.64,35686,1013.25,35,27.85,,6.9818,26.11,7428,1013.25,35,25.3,,6.3766,26.62,43020,1013.25,35,27.85,,6.3516,26.65,33496,1013.25,35,27.85,,27.85
11/3/20,2:59:32 AM,1.32E+17,9:00:10,,6.3596,26.64,35695,1013.25,35,27.85,,6.9682,26.13,7426,1013.25,35,25.3,,6.3827,26.61,43016,1013.25,35,27.85,,6.3577,26.64,33498,1013.25,35,27.85,,27.85
11/3/20,3:00:02 AM,1.32E+17,9:00:40,,6.3657,26.63,35689,1013.25,35,27.85,,6.9818,26.11,7429,1013.25,35,25.3,,6.3766,26.62,43024,1013.25,35,27.85,,6.3516,26.65,33496,1013.25,35,27.85,,27.85
11/3/20,3:00:32 AM,1.32E+17,9:01:10,,6.3618,26.64,35693,1013.25,35,27.84,,6.9886,26.1,7425,1013.25,35,25.3,,6.3788,26.62,43025,1013.25,35,27.84,,6.3539,26.65,33497,1013.25,35,27.84,,27.84
11/3/20,3:01:02 AM,1.32E+17,9:01:40,,6.368,26.63,35694,1013.25,35,27.84,,7.0022,26.08,7422,1013.25,35,25.3,,6.3849,26.61,43018,1013.25,35,27.84,,6.3539,26.65,33500,1013.25,35,27.84,,27.84
11/3/20,3:01:32 AM,1.32E+17,9:02:10,,6.3535,26.65,35697,1013.25,35,27.85,,6.9886,26.1,7427,1013.25,35,25.3,,6.3766,26.62,43018,1013.25,35,27.85,,6.3456,26.66,33501,1013.25,35,27.85,,27.85
11/3/20,3:02:02 AM,1.32E+17,9:02:40,,6.3513,26.65,35698,1013.25,35,27.86,,6.9614,26.14,7419,1013.25,35,25.3,,6.3744,26.62,43014,1013.25,35,27.86,,6.3434,26.66,33494,1013.25,35,27.86,,27.86
11/3/20,3:02:32 AM,1.32E+17,9:03:10,,6.3618,26.64,35697,1013.25,35,27.84,,6.975,26.12,7425,1013.25,35,25.3,,6.3788,26.62,43020,1013.25,35,27.84,,6.3539,26.65,33495,1013.25,35,27.84,,27.84
11/3/20,3:03:02 AM,1.32E+17,9:03:40,,6.3618,26.64,35694,1013.25,35,27.84,,6.9682,26.13,7429,1013.25,35,25.3,,6.3849,26.61,43014,1013.25,35,27.84,,6.3539,26.65,33498,1013.25,35,27.84,,27.84
11/3/20,3:03:32 AM,1.32E+17,9:04:10,,6.3618,26.64,35700,1013.25,35,27.84,,6.9614,26.14,7429,1013.25,35,25.3,,6.3788,26.62,43000,1013.25,35,27.84,,6.3539,26.65,33510,1013.25,35,27.84,,27.84
11/3/20,3:04:02 AM,1.32E+17,9:04:40,,6.3596,26.64,35699,1013.25,35,27.85,,6.9682,26.13,7431,1013.25,35,25.3,,6.3888,26.6,42997,1013.25,35,27.85,,6.3456,26.66,33508,1013.25,35,27.85,,27.85
11/3/20,3:04:32 AM,1.32E+17,9:05:10,,6.3596,26.64,35704,1013.25,35,27.85,,6.9818,26.11,7430,1013.25,35,25.3,,6.3827,26.61,43001,1013.25,35,27.85,,6.3516,26.65,33506,1013.25,35,27.85,,27.85
11/3/20,3:05:02 AM,1.32E+17,9:05:40,,6.3574,26.64,35690,1013.25,35,27.86,,6.975,26.12,7428,1013.25,35,25.3,,6.3866,26.6,42998,1013.25,35,27.86,,6.3494,26.65,33502,1013.25,35,27.86,,27.86
11/3/20,3:05:32 AM,1.32E+17,9:06:10,,6.3551,26.64,35692,1013.25,35,27.87,,6.975,26.12,7428,1013.25,35,25.3,,6.3844,26.6,42990,1013.25,35,27.87,,6.3472,26.65,33502,1013.25,35,27.87,,27.87
11/3/20,3:06:02 AM,1.32E+17,9:06:41,,6.3551,26.64,35700,1013.25,35,27.87,,6.9614,26.14,7426,1013.25,35,25.3,,6.3782,26.61,43013,1013.25,35,27.87,,6.3472,26.65,33505,1013.25,35,27.87,,27.87
11/3/20,3:06:32 AM,1.32E+17,9:07:10,,6.359,26.63,35698,1013.25,35,27.88,,6.9818,26.11,7428,1013.25,35,25.3,,6.376,26.61,42982,1013.25,35,27.88,,6.3511,26.64,33501,1013.25,35,27.88,,27.88
11/3/20,3:07:02 AM,1.32E+17,9:07:40,,6.3506,26.64,35688,1013.25,35,27.89,,6.975,26.12,7422,1013.25,35,25.3,,6.386,26.59,42976,1013.25,35,27.89,,6.3367,26.66,33502,1013.25,35,27.89,,27.89
11/3/20,3:07:32 AM,1.32E+17,9:08:10,,6.3523,26.63,35686,1013.25,35,27.91,,7.0022,26.08,7424,1013.25,35,25.3,,6.3755,26.6,42973,1013.25,35,27.91,,6.3384,26.65,33498,1013.25,35,27.91,,27.91
11/3/20,3:08:02 AM,1.32E+17,9:08:40,,6.3622,26.61,35659,1013.25,35,27.92,,6.9818,26.11,7428,1013.25,35,25.3,,6.3794,26.59,42971,1013.25,35,27.92,,6.3362,26.65,33500,1013.25,35,27.92,,27.92
11/3/20,3:08:32 AM,1.32E+17,9:09:10,,6.3395,26.64,35663,1013.25,35,27.94,,6.9954,26.09,7433,1013.25,35,25.3,,6.3688,26.6,42964,1013.25,35,27.94,,6.3318,26.65,33497,1013.25,35,27.94,,27.94
11/3/20,3:09:02 AM,1.32E+17,9:09:40,,6.3561,26.62,35676,1013.25,35,27.92,,6.9614,26.14,7425,1013.25,35,25.3,,6.3732,26.6,42976,1013.25,35,27.92,,6.3362,26.65,33494,1013.25,35,27.92,,27.92
11/3/20,3:09:32 AM,1.32E+17,9:10:10,,6.35,26.63,35674,1013.25,35,27.92,,6.975,26.12,7425,1013.25,35,25.3,,6.3732,26.6,42973,1013.25,35,27.92,,6.3301,26.66,33488,1013.25,35,27.92,,27.92
11/3/20,3:10:02 AM,1.32E+17,9:10:41,,6.3439,26.64,35675,1013.25,35,27.92,,6.975,26.12,7427,1013.25,35,25.3,,6.3732,26.6,42961,1013.25,35,27.92,,6.3423,26.64,33492,1013.25,35,27.92,,27.92
11/3/20,3:10:32 AM,1.32E+17,9:11:11,,6.3417,26.64,35669,1013.25,35,27.93,,6.9886,26.1,7427,1013.25,35,25.3,,6.3771,26.59,42962,1013.25,35,27.93,,6.3401,26.64,33488,1013.25,35,27.93,,27.93
11/3/20,3:11:02 AM,1.32E+17,9:11:41,,6.3478,26.63,35674,1013.25,35,27.93,,6.9818,26.11,7427,1013.25,35,25.3,,6.3771,26.59,42958,1013.25,35,27.93,,6.3401,26.64,33487,1013.25,35,27.93,,27.93
11/3/20,3:11:32 AM,1.32E+17,9:12:11,,6.3478,26.63,35670,1013.25,35,27.93,,7.0022,26.08,7426,1013.25,35,25.3,,6.3833,26.58,42953,1013.25,35,27.93,,6.3401,26.64,33481,1013.25,35,27.93,,27.93
11/3/20,3:12:02 AM,1.32E+17,9:12:41,,6.3684,26.6,35627,1013.25,35,27.92,,6.9682,26.13,7427,1013.25,35,25.3,,6.3794,26.59,42960,1013.25,35,27.92,,6.3362,26.65,33479,1013.25,35,27.92,,27.92
11/3/20,3:12:32 AM,1.32E+17,9:13:11,,6.3706,26.6,35615,1013.25,35,27.91,,6.9818,26.11,7422,1013.25,35,25.3,,6.3816,26.59,42967,1013.25,35,27.91,,6.3445,26.64,33480,1013.25,35,27.91,,27.91
11/3/20,3:13:02 AM,1.32E+17,9:13:41,,6.3706,26.6,35617,1013.25,35,27.91,,6.9886,26.1,7428,1013.25,35,25.3,,6.3816,26.59,42976,1013.25,35,27.91,,6.3506,26.63,33480,1013.25,35,27.91,,27.91
11/3/20,3:13:32 AM,1.32E+17,9:14:11,,6.3684,26.6,35624,1013.25,35,27.92,,6.9954,26.09,7424,1013.25,35,25.3,,6.3794,26.59,42969,1013.25,35,27.92,,6.3423,26.64,33480,1013.25,35,27.92,,27.92
11/3/20,3:14:02 AM,1.32E+17,9:14:41,,6.3706,26.6,35634,1013.25,35,27.91,,6.9954,26.09,7423,1013.25,35,25.3,,6.3755,26.6,42974,1013.25,35,27.91,,6.3445,26.64,33468,1013.25,35,27.91,,27.91
11/3/20,3:14:32 AM,1.32E+17,9:15:11,,6.3584,26.62,35652,1013.25,35,27.91,,6.9954,26.09,7427,1013.25,35,25.3,,6.3755,26.6,42977,1013.25,35,27.91,,6.3445,26.64,33464,1013.25,35,27.91,,27.91
11/3/20,3:15:02 AM,1.32E+17,9:15:41,,6.3523,26.63,35658,1013.25,35,27.91,,6.9547,26.15,7427,1013.25,35,25.3,,6.3755,26.6,42982,1013.25,35,27.91,,6.3445,26.64,33460,1013.25,35,27.91,,27.91
11/3/20,3:15:32 AM,1.32E+17,9:16:11,,6.3561,26.62,35654,1013.25,35,27.92,,6.9614,26.14,7427,1013.25,35,25.3,,6.3794,26.59,42973,1013.25,35,27.92,,6.3484,26.63,33465,1013.25,35,27.92,,27.92
11/3/20,3:16:02 AM,1.32E+17,9:16:41,,6.3645,26.61,35646,1013.25,35,27.91,,6.9886,26.1,7422,1013.25,35,25.3,,6.3755,26.6,42970,1013.25,35,27.91,,6.3445,26.64,33466,1013.25,35,27.91,,27.91
11/3/20,3:16:32 AM,1.32E+17,9:17:11,,6.3606,26.62,35663,1013.25,35,27.9,,7.0022,26.08,7423,1013.25,35,25.3,,6.3838,26.59,42971,1013.25,35,27.9,,6.3528,26.63,33467,1013.25,35,27.9,,27.9
11/3/20,3:17:02 AM,1.32E+17,9:17:41,,6.3567,26.63,35671,1013.25,35,27.89,,6.975,26.12,7424,1013.25,35,25.3,,6.3799,26.6,42966,1013.25,35,27.89,,6.3489,26.64,33476,1013.25,35,27.89,,27.89
11/3/20,3:17:32 AM,1.32E+17,9:18:11,,6.3629,26.62,35672,1013.25,35,27.89,,6.9682,26.13,7427,1013.25,35,25.3,,6.386,26.59,42971,1013.25,35,27.89,,6.355,26.63,33470,1013.25,35,27.89,,27.89
11/3/20,3:18:02 AM,1.32E+17,9:18:41,,6.3629,26.62,35671,1013.25,35,27.89,,6.975,26.12,7426,1013.25,35,25.3,,6.3799,26.6,42984,1013.25,35,27.89,,6.3489,26.64,33481,1013.25,35,27.89,,27.89
11/3/20,3:18:32 AM,1.32E+17,9:19:11,,6.3567,26.63,35671,1013.25,35,27.89,,6.9818,26.11,7428,1013.25,35,25.3,,6.386,26.59,42979,1013.25,35,27.89,,6.3489,26.64,33451,1013.25,35,27.89,,27.89
11/3/20,3:19:02 AM,1.32E+17,9:19:41,,6.3712,26.61,35668,1013.25,35,27.88,,6.9682,26.13,7421,1013.25,35,25.3,,6.3821,26.6,42982,1013.25,35,27.88,,6.3572,26.63,33459,1013.25,35,27.88,,27.88
11/3/20,3:19:32 AM,1.32E+17,9:20:11,,6.359,26.63,35666,1013.25,35,27.88,,7.009,26.07,7424,1013.25,35,25.3,,6.3821,26.6,42988,1013.25,35,27.88,,6.3572,26.63,33467,1013.25,35,27.88,,27.88
11/3/20,3:20:02 AM,1.32E+17,9:20:41,,6.3529,26.64,35669,1013.25,35,27.88,,6.975,26.12,7423,1013.25,35,25.3,,6.3821,26.6,42987,1013.25,35,27.88,,6.3572,26.63,33457,1013.25,35,27.88,,27.88
11/3/20,3:20:32 AM,1.32E+17,9:21:11,,6.3468,26.65,35674,1013.25,35,27.88,,6.9886,26.1,7424,1013.25,35,25.3,,6.3821,26.6,42978,1013.25,35,27.88,,6.3511,26.64,33462,1013.25,35,27.88,,27.88
11/3/20,3:21:02 AM,1.32E+17,9:21:41,,6.3635,26.63,35675,1013.25,35,27.86,,6.9954,26.09,7423,1013.25,35,25.3,,6.3805,26.61,42981,1013.25,35,27.86,,6.3677,26.62,33469,1013.25,35,27.86,,27.86
11/3/20,3:21:32 AM,1.32E+17,9:22:11,,6.3551,26.64,35673,1013.25,35,27.87,,6.975,26.12,7425,1013.25,35,25.3,,6.3844,26.6,42986,1013.25,35,27.87,,6.3594,26.63,33471,1013.25,35,27.87,,27.87
